Surgical Procedures Surgeon fee,,,,,,,
Department,Surgery Id,Service Name,Economy,"Double
","Single/
ICU","Classic 
Deluxe",Suite
ENT,ENT144,FESS - Minor (Endogenous Procedure Bilateral),17000,20400,24500,29400,32300
ENT,ENT145,FESS - Minor Non- complicated ( Unilateral),15000,18000,21600,25900,28500
ENT,ENT146,FESS - Minor Non- complicated (Bilateral),17000,20400,24500,29400,32300
ENT,ENT147,FESS – Small/Unilateral/minor (endoscopic procedure),15000,18000,21600,25900,28500
ENT,ENT148,FESS-Bilateral/Extensive/Major/Complicated(endoscopy proc),20000,24000,28800,34600,38100
ENT,ENT149,FOL - ENT,5000,6000,7200,8600,9500
ENT,ENT150,Foreign Body Removal - Ear,5000,6000,7200,8600,9500
ENT,ENT151,Foreign Body Removal - Nose,6000,7200,8600,10400,11400
ENT,ENT152,Foreign Body Removal Ear/Nose (Bilateral),6000,7200,8600,10400,11400
ENT,ENT153,Fracture Mandible Repair & Plating (ENT),10000,12000,14400,17300,19000
ENT,ENT154,Hemi Glossectomy,24800,29800,35700,42900,47200
ENT,ENT155,Hemi Thyroidectomy,20000,24000,28800,34600,38100
ENT,ENT156,Hypopharygoscopy (ENT),8000,9600,11500,13800,15200
ENT,ENT157,Incision & Drianage(ENT),5000,6000,7200,8600,9500
ENT,ENT158,Intraoral removal of Submandibular ductcalculus,6000,7200,8600,10400,11400
ENT,ENT159,Laryngofissure,22000,26400,31700,38000,41800
ENT,ENT160,Laser Tonsillectomy,20000,24000,28800,34600,38100
ENT,ENT161,Lateral Pharyngotomy,22000,26400,31700,38000,41800
ENT,ENT162,Lateral Rhinotomy,22000,26400,31700,38000,41800
ENT,ENT163,Ligation of Ext. Carotid Artery / Ant. Ethmodial Artery,15000,18000,21600,25900,28500
ENT,ENT164,Lymph Node biopsy (ENT),8000,9600,11500,13800,15200
ENT,ENT165,Major Cyst Enucleation,18000,21600,25900,31100,34200
ENT,ENT166,Mastoidectomy Cavity Obliteration,24800,29800,35700,42900,47200
ENT,ENT167,Micro Laryngoscopic Decortication (ENT),20000,24000,28800,34600,38100
ENT,ENT168,MLS Diagnostic / excision of Nodule / Polyp,15000,18000,21600,25900,28500
ENT,ENT169,MLS with RFA,24800,29800,35700,42900,47200
ENT,ENT170,Modified Neck Dissection,43400,52100,62500,75000,82500
ENT,ENT171,Modified Radical Mastoidectomy (ENT),22000,26400,31700,38000,41800
ENT,ENT172,Myringoplasty,17000,20400,24500,29400,32300
ENT,ENT173,Liquid rhinoplasty / non surgical rhinoplasty,8000,9600,11520,13824,16589
General Surgery,GS01,Abscess drainage - Large(surg),6000,7200,8600,10400,11400
General Surgery,GS02,Abscess Drainage - Medium (Sur),5000,6200,7600,9400,10400
General Surgery,GS03,Abscess drainage - Superficial,1200,1400,1700,2100,2300
General Surgery,GS04,Abscess drainage-Small (Sur),1800,2200,2600,3100,3400
General Surgery,GS05,Adhesionolysis or Division of Bands (Should not be combined with any other procedure),20000,24000,28800,34600,38100
General Surgery,GS06,Amputation of Toes,7400,8900,10700,12800,14100
General Surgery,GS07,Anal Shincter Repair After Injury,25800,31000,37200,44600,49100
General Surgery,GS08,Aper,50000,61000,77600,93100,102400
General Surgery,GS09,Appendicectomy - complicated,21600,25900,31100,37300,41000
General Surgery,GS10,Appendicectomy – Simple/Open,18400,22100,26500,31800,35000
General Surgery,GS11,Ischiorectal Abscess,11900,14600,18500,22200,24400
General Surgery,GS12,Jejunostomy,18400,22100,26500,31800,35000
General Surgery,GS13,Lacerated wound repair/Suturing-Large,4800,5800,6900,8300,9100
General Surgery,GS14,Lacerated wound Repair/Suturing-minor,2700,3200,3900,4700,5200
General Surgery,GS15,Lacerated Wound Repiar/Suturing - Medium,4800,5800,6900,8300,9100
General Surgery,GS16,Lap Adhesionolysis/LAP.PROCEDURE FOR ECTOPIC PRE(LAP -SUG),18400,22100,26500,31800,35000
General Surgery,GS17,Lap Adrenalectomy,33100,39700,47700,57200,62900
General Surgery,GS18,Lap Appendicectomy,18400,22400,28500,33800,37200
General Surgery,GS19,Lap Assisted Abdomino Perineal Ressection,33100,39700,47700,57200,62900
General Surgery,GS20,Lap Assisted Hemicolectomy,25800,31000,37200,44600,49100
General Surgery,GS21,Appendicular abscess drainage,14000,16800,20200,24200,26600
General Surgery,GS22,Lap Assisted intestinal Resection,25800,31000,37200,44600,49100
General Surgery,GS23,Lap Axillary L. Node Sampling,8800,10600,12700,15200,16700
General Surgery,GS24,Lap cardiomyotomy with antireflux procedure,29500,35400,42500,51000,56100
General Surgery,GS25,Lap Cardiomytomy without antireflux procedure,25800,31000,37200,44600,49100
General Surgery,GS26,Lap Cholecystectomy,12500,15000,18000,21600,23800
General Surgery,GS27,Lap Cholecystectomy with Lap CBD Explration (Lap-Sur),29500,35400,42500,51000,56100
General Surgery,GS28,Lap Drainage of Mesenteric Abscess with Biopsy of wall,15600,19100,24300,29000,31900
General Surgery,GS29,Lap drainage of Perforated Appendicular Abscess,18400,22400,28500,33800,37200
General Surgery,GS30,Lap Duodenal perforation closure,25800,31000,37200,44600,49100
General Surgery,GS31,Lap Epigiastric Hernia,21600,25900,31100,37300,41000
General Surgery,GS32,APR,41400,49700,59600,71500,78700
General Surgery,GS33,Lap Fundoplication,25800,31000,37200,44600,49100
General Surgery,GS34,Lap Gastric Bypass,62300,74800,89700,107700,118500
General Surgery,GS35,Lap Gastrojejunostomy,29500,35400,42500,51000,56100
General Surgery,GS36,Lap Hemicolectomy,29500,35400,42500,51000,56100
General Surgery,GS37,Lap Incisional Hernia – Recurrent,25800,31000,37200,44600,49100
General Surgery,GS38,Lap Ing. Hernioplasty Unilateral,21600,25900,31100,37300,41000
General Surgery,GS39,Lap Liver Cyst Excision,21600,25900,31100,37300,41000
General Surgery,GS40,Lap Mediastinal L.Node Biopsy,21600,25900,31100,37300,41000
General Surgery,GS41,Lap Nephrectomy,29500,35400,42500,51000,56100
General Surgery,GS42,Lap Pseudopancreatic cystogastrostomy,25800,31000,37200,44600,49100
General Surgery,GS43,Ascitic Tapping,1300,1600,1900,2200,2400
General Surgery,GS44,"Lap Rare Hernia / Spigellian, obturator (Lap -Sug)",29500,35400,42500,51000,56100
General Surgery,GS45,Lap Rectopexy (Lap - Sug),25800,31000,37200,44600,49100
General Surgery,GS46,Lap Repair of Diaphragmatic hernia,33100,39700,47700,57200,62900
General Surgery,GS47,Lap Sigmoidectomy (Lap-Sur),25800,31000,37200,44600,49100
General Surgery,GS48,Lap Sleeve Gastrectomy,40400,48500,58200,69800,76800
General Surgery,GS49,whipple Procedure,29500,35400,42500,51000,56100
General Surgery,GS50,Lap Splenectomy,33100,39700,47700,57200,62900
General Surgery,GS51,Lap stapled Anopexy,18400,22100,26500,31800,35000
General Surgery,GS52,Lap umbilical hernia,18400,22100,26500,31800,35000
General Surgery,GS53,Lap Ureterolithotomy,29500,35400,42500,51000,56100
General Surgery,GS54,Aspiration of abdominal fluid/Ascitic tap,2700,3200,3900,4700,5200
General Surgery,GS55,Lap Varicocelectomy U/l,18400,22100,26500,31800,35000
General Surgery,GS56,Lap Ventral Hernia/ Incisional Hernia,21600,25900,31100,37300,41000
General Surgery,GS57,Lap. Bilateral Inguinal Hernia Repair,28100,34300,43600,52400,57600
General Surgery,GS58,Lap.Necrosectomy and Open Drainage of Pancreatic Abscess,28500,34200,41000,49200,54100
General Surgery,GS59,Left Hemicolectomy,21600,25900,31100,37300,41000
General Surgery,GS60,Lumbar Puncture,2700,3200,3900,4700,5200
General Surgery,GS61,Lumbar Puncture (Sur),2300,2800,3500,4300,4700
General Surgery,GS62,Lump Excision>5cm,6000,7200,8600,10400,11400
General Surgery,GS63,Lumph /Node Exision Medium,2800,3400,4000,4800,5300
General Surgery,GS64,Lymph Node Biopsy - Axillary & Cervical (Deep),9500,11500,14700,17600,19300
General Surgery,GS65,Aspirationof pleural effusion/Pleural Tap,1200,1400,1700,2100,2300
General Surgery,GS66,Lymph Node Biopsy (Sur),6000,7200,8600,10400,11400
General Surgery,GS67,Major Dressing (Sur),4800,5800,6900,8300,9100
General Surgery,GS68,Marsupilization of Duct or Ranula,6000,7200,8600,10400,11400
General Surgery,GS69,Mastectomy – Lumpectomy or sector with Axillary clearance,20000,24000,28800,34600,38100
General Surgery,GS70,Mastectomy – Radical / Modified Radical,21600,25900,31100,37300,41000
General Surgery,GS71,Mastectomy Simple,16200,19400,23300,28000,30800
General Surgery,GS72,McKle’s Diverticulectomy,15600,19100,24300,29000,31900
General Surgery,GS73,Meatotomy,2700,3200,3900,4700,5200
General Surgery,GS74,Mesenteric Cyst Excision,20000,24000,28800,34600,38100
General Surgery,GS75,Multiple Resection and Anastomosis (Sur),25800,31000,37200,44600,49100
General Surgery,GS76,B/L Ingunial Hernia With/without Mesh Plasty,21600,25900,31100,37300,41000
General Surgery,GS77,Muscle Biopsy (Sur),12000,14400,17300,20700,22800
General Surgery,GS78,Necrosectomy and Open Drainage of Pancreatic Abscess,25800,31000,37200,44600,49100
General Surgery,GS79,Omentectomy,20000,24000,28800,34600,38100
General Surgery,GS80,Open Drainage of Liver Abscess,18400,22100,26500,31800,35000
General Surgery,GS81,Orchidectomy- U/L,9500,11500,14700,17600,19300
General Surgery,GS82,Orchidopexy,16200,19400,23300,28000,30800
General Surgery,GS83,Orchidopexy – Bilateral,20000,24000,28800,34600,38100
General Surgery,GS84,Pancreatico – Jejunostomy,33100,39700,47700,57200,62900
General Surgery,GS85,Parathyroidectomy,25800,31000,37200,44600,49100
General Surgery,GS86,Parotid abscess (Incision & drainage),11200,13400,16100,19400,21300
General Surgery,GS87,BREAST ABCESS,8800,10600,12700,15200,16700
General Surgery,GS88,Partial Gastrectomy,18400,22400,28500,33800,37200
General Surgery,GS89,Partial pancreatectomy,29500,35400,42500,51000,56100
General Surgery,GS90,Partial Resection of the Liver (Lateral Segmentectomy),29500,35400,42500,51000,56100
General Surgery,GS91,Pelvic abscess,14000,16800,20200,24200,26600
General Surgery,GS92,Percutaneous Liver Abscess Drainage (Surg),8000,9600,11500,13800,15200
General Surgery,GS93,Perianal Abscess,7500,9200,11700,14000,15400
General Surgery,GS94,Perianal Abscess( (Incision & drainage),8800,10600,12700,15200,16700
General Surgery,GS95,Perinephric abscess,16200,19400,23300,28000,30800
General Surgery,GS96,Perivertebral abscess drainage,12800,15700,19900,23900,26300
General Surgery,GS97,Pile Binding,3500,4300,5400,6500,7100
General Surgery,GS98,Carbuncle (Excision),9900,11900,14300,17100,18800
General Surgery,GS99,Plantar Wart Excision,2200,2600,3200,3800,4200
General Surgery,GS100,Pleural Tapping,2200,2600,3200,3800,4200
General Surgery,GS101,Pre Auricular Sinus Excision,7500,5000,6000,7300,8000
General Surgery,GS102,Psoas abscess drainage,12800,15700,19900,23900,26300
General Surgery,GS103,Gluteal abscess(Incision & drainage),8800,10600,12700,15200,16700
General Surgery,GS104,"Rare hernia repair ex. Obturator, spigelion",21600,25900,31100,37300,41000
General Surgery,GS105,Rectal Prolapse Repair,21600,25900,31100,37300,41000
General Surgery,GS106,Recurrent hernia repair -Bilateral (Sug),21600,25900,31100,37300,41000
General Surgery,GS107,Recurrent inguinal hernia unilateral,20000,24000,28800,34600,38100
General Surgery,GS108,Resection and Anastomosis (Surgery),21600,25900,31100,37300,41000
General Surgery,GS109,"Carbuncle (Excision)
",14000,16800,20200,24200,26600
General Surgery,GS110,Retroperitoneal Drainage of Abscess,15100,18100,21700,26100,28700
General Surgery,GS111,Retroperitoneal Turnor Excision,25800,31000,37200,44600,49100
General Surgery,GS112,Rib Resection with chest Tube Drainage,8800,10600,12700,15200,16700
General Surgery,GS113,Right Hemicolectomy,21600,25900,31100,37300,41000
General Surgery,GS114,Ryles Tube Insertion,1000,1300,1600,1900,2100
General Surgery,GS115,Sclerothepy of Haemorrhoids,3500,4300,5400,6500,7100
General Surgery,GS116,Loop Colostomy - Diversion ,13100,16000,20300,24400,35600
General Surgery,GS117,Scrotal Abcess,5000,6100,7800,9400,10300
General Surgery,GS118,Secondary Suturing of Burst Abdomen,10600,13000,16500,19800,21800
General Surgery,GS119,Secondary Suturing of gaped wound (other than Abdomen),8800,10600,12700,15200,16700
General Surgery,GS120,Catheterization,1800,2200,2600,3100,3400
General Surgery,GS121,Sigmoidoscopy with or without Biopsy,19800,23800,28600,34300,37700
General Surgery,GS122,Simple closure of Perforated Duodenal / Gastric Ulcer,20000,24000,28800,34600,38100
General Surgery,GS123,Skeletal Traction (Sur),2200,2600,3200,3800,4200
General Surgery,GS124,Small Cyst/Dermoid Excision,1800,2300,2900,3400,3800
General Surgery,GS125,Medium Cyst/Excision/Dermoid Excision,2200,2600,3200,3800,4200
General Surgery,GS126,Sphincterotomy for fissure in Ano,11200,13400,16100,19400,21300
General Surgery,GS127,Splenectomy with Distal Lemo Renal shunt,58700,70400,84500,101400,111500
General Surgery,GS128,Stappler Hemmoroidectomy (Sug),16200,19400,23300,28000,30800
General Surgery,GS129,Stomach Wash-Adult,1200,1400,1700,2100,2300
General Surgery,GS130,Strangulated hernia repair,20000,24000,28800,34600,38100
General Surgery,GS131,Chest tube drainage/Insertionfor pleural fluid,9600,11500,13800,16600,18300
General Surgery,GS132,Subdiaphragmatic abscess,14000,16800,20200,24200,26600
General Surgery,GS133,Submandibular adenectomy,18400,22100,26500,31800,35000
General Surgery,GS134,Superficial Biopsy (Sur),2200,2600,3200,3800,4200
General Surgery,GS135,Superficial Parotidectomy,17000,20700,26300,31600,34700
General Surgery,GS136,Superficial Tumor excision – Large,800,1000,1200,1400,1500
General Surgery,GS137,Suture Removal (Sur),800,1000,1200,1400,1500
General Surgery,GS138,Suture Removla Less than 6 Stitches,800,1000,1200,1400,1500
General Surgery,GS139,Suture Removla More than 6 Stitches,800,1000,1200,1400,1500
General Surgery,GS140,Suturing - Large or Subcuticular >15 cms (Surg),16000,19200,23000,27700,30500
General Surgery,GS141,Suturing - Medium (6-15 cms),2200,2600,3200,3800,4200
General Surgery,GS142,Cholecystectomy Lap (Subtotal),15200,18200,21900,26300,28900
General Surgery,GS143,Suturing - Small (upto 5 cms),800,1000,1200,1400,1500
General Surgery,GS144,THE,64500,77400,92900,111500,122700
General Surgery,GS145,Thoracoscopic Lung Nodule Excision,21600,25900,31100,37300,41000
General Surgery,GS146,Thoracoscopic Pericardial window,21600,25900,31100,37300,41000
General Surgery,GS147,Thyroid Lobectomy/Hemithyroidectomy,17000,20700,26300,31600,34700
General Surgery,GS148,Thyroidectomy – Sub Total,18400,22400,28500,33800,37200
General Surgery,GS149,Thyroidectomy - Total,22000,26800,34100,40900,45000
General Surgery,GS150,Total amputation of penis,20000,24000,28800,34600,38100
General Surgery,GS151,Total Parotidectomy (Nerve Preserving),25800,31000,37200,44600,49100
General Surgery,GS152,Transverse Colectomy,21600,25900,31100,37300,41000
General Surgery,GS153,Cholecystectomy- lap/open,21600,25900,31100,37300,41000
General Surgery,GS154,Trucut needle biopsy,10400,12500,15000,18000,19800
General Surgery,GS155,Tube Caecostomy,14000,16800,20200,24200,26600
General Surgery,GS156,Tube Drainage Of Peripancreatic Collection,13800,16800,21300,25600,28100
General Surgery,GS157,U/L Ingunial Hernis With Mesh Plasty,12000,14400,17300,20700,22800
General Surgery,GS158,Ulcer / Wound Debridement - Large (Diameter > 15cms),6000,7200,8600,10400,11400
General Surgery,GS159,Ulcer / Wound Debridement - Medium (Diameter 5 - 15 cms),2700,3200,3900,4700,5200
General Surgery,GS160,Umbilectomy with Entering Peritoneal Cavity,11200,13400,16100,19400,21300
General Surgery,GS161,Umbilical Hernia (Major Repair) Without Mesh,11200,13400,16100,19400,21300
General Surgery,GS162,Umblical Hernia Repair,16200,19400,23300,28000,30800
General Surgery,GS163,Umblical Hernia Repair Without Mesh,14000,16800,20200,24200,26600
General Surgery,GS164,Cholecystectomy- Open,12000,14400,17300,20700,22800
General Surgery,GS165,Unilateral Myringotomy with Grommet,2500,3000,3600,4300,4700
General Surgery,GS166,Vagotomy & Drainage procedure,18400,22100,26500,31800,35000
General Surgery,GS167,Varicocele – Unilateral,11900,14600,18500,22200,24400
General Surgery,GS168,Vasectomy (Surg),8800,10600,12700,15200,16700
General Surgery,GS169,Venesection - (Surg),2200,2600,3200,3800,4200
General Surgery,GS170,Ventral hernia repair,18400,22100,26500,31800,35000
General Surgery,GS171,Volvulus of Colon (Resection Anastomosis),21600,25900,31100,37300,41000
General Surgery,GS172,Wedge Biopsy (Sur),5600,6700,8100,9700,10700
General Surgery,GS173,Wide excision of large tumor / or / multiple tumor excision,14000,16800,20200,24200,26600
General Surgery,GS174,Wound Debridement,800,1000,1200,1400,1500
General Surgery,GS175,Cholecystectomy with Common bile duct exploration (CBDE),25800,31000,37200,44600,49100
General Surgery,GS176,Wound Debridement - Small with / With Secondary Closure of wound (Large),2700,3200,3900,4700,5200
General Surgery,GS177,Wound Debridement - Small with / Without Secondary Closure of wound (Medium),1800,2200,2600,3100,3400
General Surgery,GS178,Video-assisted anal fistula treatment (VAAFT),14000,16800,20200,24200,26600
General Surgery,GS179,Necrosectomy,12000,16000,20000,24000,28000
General Surgery,GS180,Exploratory Laparotomy with primary repair of ileal perforation,22000,26800,34100,40900,45000
General Surgery,GS181, Repair of Diaphragmatic hernia,21600,25900,31100,37300,41000
General Surgery,GS182,Esophagectomy ,38700,55050,58720,69730,73400
General Surgery,GS183,Laparotomy With Removal Of Infected Mesh,22000,26800,34100,40900,45000
General Surgery,GS184,Laproscopic  With Removal Of Infected Mesh,18400,22100,26500,31800,35000
General Surgery,GS185,Choledochal cyst excision,14000,16800,20200,24200,26600
General Surgery,GS186,Diagnostics Thoracoscopy,21600,25900,31100,37300,41000
General Surgery,GS187,THORACOSCOPY-THERAPEUTIC,21600,25900,31100,37300,41000
General Surgery,GS188,Laparoscopy Diagnostic (Sur),11200,13400,16100,19400,21300
General Surgery,GS189,adhesiolysis(Minor)LAP/OPEN,6000,7200,8600,10400,10400
General Surgery,GS190,adhesiolysis(Medium)LAP/OPEN,9500,11500,14700,17600,19300
General Surgery,GS191,adhesiolysis(Major)LAP/OPEN,15600,19100,24300,29000,42400
General Surgery,GS192,Choledochoduodenostomy,29500,35400,42500,51000,56100
General Surgery,GS193,CIRCUMCISION,4000,4800,5800,6900,7600
General Surgery,GS194,Closure of Loop Colostomy,21600,25900,31100,37300,41000
General Surgery,GS195,Colectomy(Total),29500,35400,42500,51000,56100
General Surgery,GS196,Colostomy,18400,22100,26500,31800,35000
General Surgery,GS197,Colostomy bag Applicatioon,800,1000,1200,1400,1500
General Surgery,GS198,Colostomy Revision,12600,14400,17300,31800,35000
General Surgery,GS199,Common bile duct exploration (CBDE)(LAP/OPEN),21600,25900,31100,37300,41000
General Surgery,GS200,Cryo Cauterization - Large Patch,3600,4300,5200,6200,6800
General Surgery,GS201,Cryo Cauterization - Medium  Patch,2200,2600,3200,3800,4200
General Surgery,GS202,Cryotherapy (for warts/piles),2200,2600,3200,3800,4200
General Surgery,GS203,Debridement - Small,6000,7200,8600,10400,11400
General Surgery,GS204,Debridement (Medium),6200,7400,8900,10700,11800
General Surgery,GS205,Debriment (Large),14000,16800,20200,24200,26600
General Surgery,GS206,Diag Laparoscopy with Biopsy,16200,19400,23300,28000,30800
General Surgery,GS207,Diag Retroperitoneoscopy and biopsy,21600,25900,31100,37300,41000
General Surgery,GS208,Diagnostics Laproscopy With biopsy Lymph / nodl\ Peritonium omentium (Lap -Sug),16200,19400,23300,28000,30800
General Surgery,GS209,Diagnostics Thoracoscopy with Biopsy,21600,25900,31100,37300,41000
General Surgery,GS210,Dilatation of Stricture Urethra  under LA,12000,14400,17300,20700,22800
General Surgery,GS211,Dilatation of Stricture Urethra With or without Catheterization,22300,26800,32200,38600,42500
General Surgery,GS212,Dorsal Slit,16000,19200,23000,27700,30500
General Surgery,GS213,Drainage of Pseudopancreatic Cyst,21600,25900,31100,37300,41000
General Surgery,GS214,Dressing - Large (Sur.),2700,3200,3900,4700,5200
General Surgery,GS215,Dressing - Medium (Sur),800,1000,1200,1400,1500
General Surgery,GS216,Dressing (Sur),200,200,300,300,300
General Surgery,GS217,Electro Cauterization (Surg),1200,1400,1700,2100,2300
General Surgery,GS218,Excisional biopsy LA/GA,2500,3500,4500,5500,6500
General Surgery,GS219,Excision of Branchial Cyst of Fistula,14000,16800,20200,24200,26600
General Surgery,GS220,Excision of Large Fibroadenoma –Breast,11200,13400,16100,19400,21300
General Surgery,GS221,Excision of Medium Fibroadenoma –Breast,9500,11500,13800,16400,19600
General Surgery,GS222,Excision of Lingual Thyroid,14000,16800,20200,24200,26600
